712b44cec05053fb531aef80cfbc4e9d03581f59,DELETE,regular-file,WallpaperApp.Api/appsettings.json,304,
712b44cec05053fb531aef80cfbc4e9d03581f59,DELETE,regular-file,WallpaperApp.Api/bin/Debug/net8.0/appsettings.json,304,
712b44cec05053fb531aef80cfbc4e9d03581f59,DELETE,regular-file,WallpaperApp.Tests/bin/Debug/net8.0/appsettings.json,304,
